fips,count,avgScore,year
17005,26,0.29,2013
17007,17,0.29,2013
17011,3,0.14,2013
17015,5,0.21,2013
17017,7,0.44,2013
17019,284,0.36,2013
17021,17,0.56,2013
17023,2,0.18,2013
17025,2,0.38,2013
17027,8,0.56,2013
17029,63,0.32,2013
17031,3293,0.31,2013
17033,2,0.02,2013
17035,4,0.74,2013
17037,185,0.3,2013
17039,2,0.1,2013
17041,6,0.37,2013
17043,791,0.39,2013
17045,7,0.21,2013
17049,7,0.54,2013
17051,2,0.2,2013
17053,2,0.0,2013
17055,9,0.55,2013
17057,14,0.2,2013
17059,1,0.38,2013
17061,2,0.42,2013
17063,25,0.23,2013
17069,1,0.56,2013
17071,1,0.68,2013
17073,8,0.48,2013
17075,2,0.62,2013
17077,19,0.25,2013
17079,2,-0.98,2013
17081,3,0.2,2013
17083,41,0.3,2013
17085,5,0.47,2013
17087,7,0.36,2013
17089,217,0.39,2013
17091,27,0.3,2013
17093,34,0.38,2013
17095,32,0.34,2013
17097,731,0.34,2013
17099,17,0.55,2013
17101,1,0.79,2013
17103,3,-0.43,2013
17105,5,0.16,2013
17107,6,0.63,2013
17109,14,0.39,2013
17111,309,0.37,2013
17113,196,0.33,2013
17115,15,0.25,2013
17117,14,0.53,2013
17119,128,0.37,2013
17121,4,0.12,2013
17123,3,0.09,2013
17125,3,0.17,2013
17127,1,-0.25,2013
17129,12,0.48,2013
17131,2,0.5,2013
17133,5,0.8,2013
17135,9,0.56,2013
17137,14,0.52,2013
17139,4,0.49,2013
17141,11,0.35,2013
17143,88,0.32,2013
17147,6,0.31,2013
17149,3,0.22,2013
17151,4,0.25,2013
17153,3,0.02,2013
17155,4,0.63,2013
17159,2,0.42,2013
17161,25,0.42,2013
17163,105,0.25,2013
17165,6,0.48,2013
17167,231,0.38,2013
17169,1,0.77,2013
17171,2,0.54,2013
17173,20,0.26,2013
17175,1,0.95,2013
17177,18,0.34,2013
17179,23,0.54,2013
17181,3,0.15,2013
17183,26,0.28,2013
17185,2,0.31,2013
17187,29,0.42,2013
17191,2,0.42,2013
17193,4,0.21,2013
17195,7,0.26,2013
17197,334,0.34,2013
17199,5,-0.17,2013
17201,106,0.32,2013
17203,8,0.45,2013
18001,21,0.31,2013
18003,135,0.38,2013
18005,10,0.53,2013
18007,1,0.36,2013
18009,2,0.34,2013
18011,20,0.46,2013
18013,4,0.26,2013
18015,1,0.87,2013
18017,5,0.59,2013
18019,38,0.35,2013
18021,7,0.28,2013
18023,6,0.3,2013
18025,5,0.4,2013
18027,30,0.41,2013
18029,13,0.23,2013
18031,6,0.22,2013
18033,9,0.47,2013
18035,499,0.37,2013
18037,15,0.26,2013
18039,50,0.39,2013
18041,8,0.36,2013
18043,38,0.44,2013
18047,2,0.21,2013
18049,2,0.42,2013
18051,9,0.31,2013
18053,25,0.39,2013
18055,8,0.44,2013
18057,163,0.38,2013
18059,30,0.52,2013
18061,14,0.37,2013
18063,78,0.38,2013
18065,12,0.34,2013
18067,18,0.44,2013
18069,46,0.4,2013
18071,9,0.35,2013
18073,5,0.57,2013
18075,3,0.5,2013
18077,13,0.42,2013
18079,2,0.55,2013
18081,47,0.34,2013
18083,5,0.54,2013
18085,10,0.7,2013
18087,3,0.23,2013
18089,82,0.32,2013
18091,26,0.6,2013
18093,2,0.59,2013
18095,56,0.41,2013
18097,586,0.33,2013
18099,14,0.4,2013
18101,11,0.41,2013
18103,3,0.29,2013
18105,424,0.35,2013
18107,15,0.27,2013
18109,14,0.42,2013
18111,2,0.55,2013
18113,20,0.33,2013
18115,3,0.35,2013
18117,1,0.42,2013
18119,3,0.32,2013
18121,3,0.81,2013
18123,1,0.66,2013
18125,1,0.52,2013
18127,34,0.33,2013
18129,7,0.44,2013
18131,2,0.15,2013
18133,13,0.42,2013
18135,17,0.32,2013
18137,6,0.47,2013
18139,13,0.56,2013
18141,201,0.36,2013
18143,67,0.3,2013
18145,11,0.3,2013
18147,3,0.62,2013
18149,1,0.78,2013
18151,11,0.47,2013
18153,3,0.75,2013
18155,2,0.24,2013
18157,118,0.37,2013
18159,1,0.67,2013
18161,6,0.53,2013
18163,121,0.4,2013
18167,148,0.36,2013
18169,5,-0.0,2013
18173,11,0.42,2013
18175,7,0.44,2013
18177,35,0.41,2013
18179,10,0.35,2013
18181,1,0.67,2013
18183,17,0.46,2013
19001,1,-0.31,2013
19003,2,0.33,2013
19005,7,0.15,2013
19007,8,0.05,2013
19011,9,0.42,2013
19013,215,0.37,2013
19015,4,0.52,2013
19017,11,0.39,2013
