fips,count,avgScore,year
13145,14,0.3,2014
13147,5,0.19,2014
13149,2,0.56,2014
13151,82,0.22,2014
13153,90,0.28,2014
13155,1,-0.69,2014
13157,37,0.39,2014
13159,1,-0.15,2014
13161,2,-0.15,2014
13163,2,0.1,2014
13167,3,-0.19,2014
13169,3,0.56,2014
13171,6,-0.14,2014
13173,4,0.45,2014
13175,9,0.1,2014
13177,11,0.38,2014
13179,26,0.25,2014
13181,2,0.43,2014
13183,2,0.34,2014
13185,110,0.14,2014
13187,9,0.32,2014
13189,7,0.36,2014
13191,2,0.12,2014
13195,4,0.58,2014
13197,1,-0.47,2014
13199,4,0.52,2014
13201,5,0.46,2014
13205,9,0.2,2014
13207,4,-0.14,2014
13209,2,0.52,2014
13211,7,0.23,2014
13213,19,0.34,2014
13215,156,0.3,2014
13217,39,0.16,2014
13219,15,0.44,2014
13223,111,0.29,2014
13225,25,0.19,2014
13227,9,0.36,2014
13229,4,0.81,2014
13231,5,0.71,2014
13233,14,0.48,2014
13235,2,0.38,2014
13237,4,0.73,2014
13241,5,0.39,2014
13243,1,0.68,2014
13245,113,0.21,2014
13247,31,0.09,2014
13251,5,0.31,2014
13253,8,0.2,2014
13255,11,0.06,2014
13257,5,0.53,2014
13261,13,0.4,2014
13267,7,0.1,2014
13269,2,0.73,2014
13271,2,0.68,2014
13273,1,0.29,2014
13275,29,0.34,2014
13277,11,0.27,2014
13279,7,0.27,2014
13281,1,0.69,2014
13283,1,0.5,2014
13285,22,0.35,2014
13287,3,-0.07,2014
13289,3,0.12,2014
13291,2,0.1,2014
13293,4,0.49,2014
13295,22,0.45,2014
13297,11,0.24,2014
13299,4,0.14,2014
13301,5,-0.1,2014
13303,8,-0.01,2014
13305,2,0.48,2014
13311,4,0.16,2014
13313,78,0.3,2014
13315,1,0.46,2014
13319,2,0.12,2014
13321,3,0.56,2014
15001,40,0.25,2014
15003,365,0.27,2014
15007,11,0.48,2014
15009,25,0.37,2014
16001,490,0.32,2014
16005,36,0.3,2014
16009,1,-0.35,2014
16011,9,0.24,2014
16013,5,0.31,2014
16017,15,0.42,2014
16019,35,0.39,2014
16021,2,0.3,2014
16027,58,0.37,2014
16029,1,0.1,2014
16031,2,0.64,2014
16035,1,0.6,2014
16037,3,0.43,2014
16039,13,0.08,2014
16041,1,0.19,2014
16043,1,0.78,2014
16045,3,0.24,2014
16049,2,0.34,2014
16051,4,0.08,2014
16053,2,-0.02,2014
16055,60,0.33,2014
16057,107,0.33,2014
16059,3,0.93,2014
16061,1,-0.41,2014
16065,46,0.33,2014
16069,19,0.32,2014
16075,1,0.02,2014
16077,1,0.79,2014
16079,4,0.22,2014
16081,3,0.29,2014
16083,12,0.52,2014
16085,2,0.51,2014
16087,3,0.57,2014
17001,21,0.33,2014
17005,9,0.19,2014
17007,26,0.4,2014
17011,4,0.07,2014
17015,5,0.36,2014
17017,5,0.5,2014
17019,438,0.29,2014
17021,30,0.43,2014
17023,6,0.5,2014
17025,4,0.44,2014
17027,9,0.38,2014
17029,54,0.36,2014
17031,4834,0.29,2014
17033,2,0.6,2014
17035,2,0.36,2014
17037,106,0.3,2014
17039,3,0.22,2014
17041,6,0.25,2014
17043,1164,0.37,2014
17045,3,0.43,2014
17049,9,0.38,2014
17051,1,0.22,2014
17053,2,-0.38,2014
17055,3,-0.08,2014
17057,7,0.65,2014
17059,1,0.51,2014
17061,3,0.5,2014
17063,12,0.54,2014
17065,1,0.75,2014
17067,7,0.28,2014
17069,1,0.17,2014
17071,1,0.17,2014
17073,9,0.26,2014
17075,7,0.62,2014
17077,65,0.2,2014
17079,2,1.1,2014
17081,5,0.09,2014
17083,30,0.21,2014
17085,7,0.27,2014
17087,1,0.75,2014
17089,258,0.36,2014
17091,50,0.33,2014
17093,34,0.23,2014
17095,55,0.35,2014
17097,794,0.35,2014
17099,33,0.47,2014
17101,3,0.4,2014
17103,8,0.28,2014
17105,9,0.25,2014
17107,11,0.24,2014
17109,119,0.3,2014
17111,282,0.34,2014
17113,310,0.37,2014
17115,53,0.36,2014
17117,16,0.34,2014
17119,214,0.33,2014
17121,6,0.49,2014
17123,1,0.29,2014
17125,1,0.56,2014
17127,2,0.43,2014
17129,11,0.13,2014
17131,3,-0.14,2014
17133,14,0.32,2014
17135,10,0.4,2014
17137,46,0.37,2014
17139,3,0.68,2014
17141,16,0.22,2014
17143,172,0.32,2014
17145,1,0.8,2014
17147,3,0.63,2014
17149,1,-0.53,2014
17151,1,-0.01,2014
17153,5,0.19,2014
17155,2,0.32,2014
17157,13,0.34,2014
17159,1,0.18,2014
17161,89,0.4,2014
17163,119,0.19,2014
17165,5,0.31,2014
17167,310,0.34,2014
17169,4,0.5,2014
17171,3,0.24,2014
17173,42,0.33,2014
17175,2,-0.02,2014
17177,17,0.46,2014
17179,69,0.42,2014
17181,2,0.35,2014
17183,126,0.32,2014
17185,1,0.76,2014
17187,27,0.31,2014
17189,1,0.64,2014
17191,3,0.42,2014
17195,11,0.13,2014
17197,374,0.31,2014
17199,12,0.25,2014
17201,111,0.3,2014
17203,24,0.31,2014
18001,7,0.44,2014
18003,150,0.37,2014
18005,26,0.25,2014
18009,5,0.31,2014
18011,37,0.28,2014
18013,5,0.08,2014
18015,1,-0.08,2014
18017,2,0.68,2014
18019,42,0.28,2014
18021,7,0.32,2014
18023,3,0.61,2014
18025,1,0.27,2014
18027,40,0.45,2014
18029,11,0.44,2014
18031,3,0.6,2014
18033,11,-0.01,2014
18035,380,0.35,2014
18037,6,0.31,2014
18039,92,0.28,2014
18041,6,0.63,2014
18043,58,0.37,2014
18045,1,0.75,2014
18047,3,0.5,2014
18049,7,0.36,2014
18051,8,0.6,2014
18053,24,0.23,2014
18055,5,0.37,2014
18057,210,0.34,2014
18059,33,0.34,2014
18061,16,0.47,2014
18063,77,0.38,2014
18065,26,0.37,2014
18067,28,0.38,2014
18069,59,0.42,2014
18071,11,0.43,2014
18073,9,0.41,2014
18075,11,0.5,2014
18077,17,0.35,2014
18079,1,0.48,2014
18081,91,0.41,2014
18083,8,0.38,2014
18085,19,0.49,2014
18087,5,0.49,2014
18089,139,0.35,2014
18091,31,0.25,2014
18093,23,0.5,2014
18095,53,0.35,2014
18097,682,0.29,2014
18099,34,0.49,2014
18101,11,0.18,2014
18103,7,0.48,2014
18105,494,0.35,2014
18107,19,0.45,2014
18109,18,0.36,2014
18113,36,0.36,2014
18117,1,0.39,2014
18119,4,0.16,2014
18121,2,0.55,2014
18123,2,-0.05,2014
18127,69,0.42,2014
18129,6,0.48,2014
18131,1,0.24,2014
18133,42,0.35,2014
18135,8,0.38,2014
18137,12,0.38,2014
18139,4,0.29,2014
18141,415,0.33,2014
18143,49,0.29,2014
18145,33,0.35,2014
18147,9,0.16,2014
18149,2,0.51,2014
18151,12,0.35,2014
18153,7,0.49,2014
18157,177,0.38,2014
18161,3,0.77,2014
18163,130,0.34,2014
18165,2,0.09,2014
18167,255,0.36,2014
18169,9,0.23,2014
18171,1,0.58,2014
18173,9,0.22,2014
18175,8,0.19,2014
18177,67,0.32,2014
18179,7,0.37,2014
18181,4,0.16,2014
18183,14,0.41,2014
19001,1,0.46,2014
19005,12,0.26,2014
19007,15,0.27,2014
19011,10,0.54,2014
19013,148,0.37,2014
19015,9,0.45,2014
19017,12,0.48,2014
19019,38,0.34,2014
19021,5,0.17,2014
19023,7,0.44,2014
19027,7,0.27,2014
19029,4,0.22,2014
19031,8,0.48,2014
19033,8,0.54,2014
19035,14,0.16,2014
19037,2,0.77,2014
19039,4,0.55,2014
19041,3,0.1,2014
19043,5,0.57,2014
19045,15,0.2,2014
19049,25,0.24,2014
19051,2,0.48,2014
19053,16,0.35,2014
19055,8,0.6,2014
19057,18,0.34,2014
19059,13,0.37,2014
19061,117,0.35,2014
19063,1,0.1,2014
19065,17,0.38,2014
19067,3,0.05,2014
19069,3,0.16,2014
19071,3,0.12,2014
19073,2,0.15,2014
19075,3,0.23,2014
19079,3,0.51,2014
19083,11,0.46,2014
19085,2,0.72,2014
19087,14,0.27,2014
19089,3,0.31,2014
19091,8,0.39,2014
19093,3,0.35,2014
19095,3,0.42,2014
19097,10,0.29,2014
19099,11,0.31,2014
19101,7,0.16,2014
19103,292,0.36,2014
19105,8,0.25,2014
19107,6,0.25,2014
19109,1,0.94,2014
19111,18,0.49,2014
19113,152,0.29,2014
19115,9,0.56,2014
19117,2,0.06,2014
19119,1,-0.18,2014
19121,5,0.25,2014
19123,15,0.44,2014
19125,31,0.35,2014
19127,58,0.28,2014
19129,6,0.23,2014
19135,4,0.41,2014
19137,6,0.28,2014
19139,24,0.23,2014
19141,1,0.26,2014
19143,2,0.14,2014
19145,3,0.54,2014
19147,2,0.09,2014
19149,12,0.3,2014
19151,1,0.48,2014
19153,298,0.27,2014
19155,42,0.29,2014
19157,49,0.26,2014
19159,2,0.18,2014
19161,2,0.7,2014
19163,58,0.25,2014
19165,1,0.47,2014
19167,26,0.34,2014
19169,153,0.34,2014
19171,12,0.42,2014
19175,14,0.18,2014
19177,2,0.29,2014
19179,5,0.28,2014
19181,25,0.43,2014
19183,28,0.24,2014
19185,3,0.07,2014
19187,8,0.19,2014
19189,4,0.01,2014
19191,9,0.35,2014
19193,39,0.39,2014
19195,1,0.68,2014
19197,2,0.41,2014
20001,4,0.62,2014
20003,1,0.66,2014
20005,3,0.56,2014
20007,1,0.05,2014
20009,1,0.96,2014
20011,1,0.22,2014
20013,1,0.62,2014
20015,10,0.21,2014
20019,1,0.5,2014
20021,4,0.38,2014
20027,1,0.12,2014
20031,2,0.18,2014
20035,6,0.42,2014
20037,27,0.27,2014
20041,2,0.52,2014
20043,2,0.27,2014
20045,216,0.33,2014
20051,6,0.32,2014
20055,14,0.2,2014
20059,5,0.33,2014
20061,13,0.5,2014
20063,1,0.58,2014
20069,2,0.07,2014
20077,1,0.17,2014
20079,34,0.37,2014
20087,10,0.63,2014
20091,468,0.35,2014
20095,2,0.8,2014
20099,57,0.35,2014
20103,31,0.35,2014
20105,1,0.46,2014
20107,1,0.5,2014
20111,49,0.38,2014
20113,34,0.36,2014
20115,2,-0.22,2014
20117,2,0.43,2014
20121,9,0.23,2014
20125,3,0.56,2014
20127,1,-0.01,2014
20131,1,0.38,2014
20133,6,0.34,2014
20139,1,0.14,2014
20141,2,0.03,2014
20143,1,-0.04,2014
20147,1,-0.65,2014
20149,5,0.63,2014
20151,1,-0.25,2014
20155,18,0.32,2014
20159,5,0.6,2014
20161,292,0.39,2014
20163,2,0.25,2014
20165,1,0.2,2014
20167,1,-0.21,2014
20169,8,0.64,2014
20173,149,0.31,2014
20175,1,1.09,2014
20177,113,0.36,2014
20181,3,0.53,2014
20185,1,0.28,2014
20191,5,0.23,2014
20195,1,1.0,2014
20197,2,0.45,2014
20207,1,0.86,2014
20209,106,0.24,2014
21001,8,0.47,2014
21003,3,0.36,2014
21005,4,0.71,2014
21007,1,0.93,2014
21009,9,0.19,2014
21011,1,-0.38,2014
21013,6,-0.01,2014
21015,46,0.37,2014
21017,6,0.55,2014
21019,17,0.43,2014
21021,30,0.36,2014
21023,2,0.58,2014
21025,4,0.26,2014
21027,5,0.6,2014
21029,22,0.43,2014
21031,3,0.05,2014
21033,3,0.86,2014
21035,10,0.33,2014
21037,50,0.43,2014
21039,2,0.1,2014
21041,1,-0.25,2014
21043,6,0.24,2014
21045,3,0.1,2014
21047,19,0.45,2014
21049,8,0.22,2014
21051,10,0.3,2014
21055,2,0.52,2014
21057,1,0.61,2014
21059,26,0.4,2014
21063,2,0.3,2014
21065,2,0.92,2014
21067,392,0.26,2014
21069,3,0.16,2014
21071,13,0.33,2014
21073,6,-0.13,2014
21075,3,0.28,2014
21077,4,0.49,2014
21079,6,0.59,2014
21081,1,0.51,2014
21083,12,0.48,2014
21085,6,0.38,2014
21087,1,0.74,2014
21089,11,0.5,2014
21091,1,0.54,2014
21093,44,0.41,2014
21095,7,0.41,2014
21097,12,0.38,2014
21099,4,0.41,2014
21101,19,0.39,2014
21103,4,0.14,2014
21107,3,0.25,2014
21109,1,0.13,2014
21111,670,0.32,2014
21113,16,0.39,2014
21115,6,0.59,2014
21117,57,0.26,2014
21119,4,0.54,2014
21121,3,-0.15,2014
21123,2,0.66,2014
21125,7,0.31,2014
21127,3,0.47,2014
21129,1,0.22,2014
21131,3,0.53,2014
21133,3,0.16,2014
21135,8,0.64,2014
21137,5,0.1,2014
21139,1,1.03,2014
21141,2,0.16,2014
21143,1,0.74,2014
21145,13,0.47,2014
21147,2,0.34,2014
21149,1,0.65,2014
21151,61,0.29,2014
21153,2,0.03,2014
21155,4,-0.0,2014
21157,6,0.27,2014
21159,2,0.62,2014
21161,3,0.15,2014
21163,7,0.34,2014
21167,2,0.57,2014
21169,4,0.2,2014
21171,2,0.19,2014
21173,6,0.53,2014
21177,5,0.54,2014
21179,18,0.33,2014
21181,2,0.17,2014
21183,2,0.2,2014
21185,54,0.29,2014
21187,1,0.93,2014
21189,1,0.7,2014
21191,2,0.8,2014
21193,5,0.27,2014
21195,19,0.44,2014
21197,3,0.15,2014
21199,11,0.72,2014
21201,1,0.02,2014
21203,2,0.44,2014
21205,25,0.27,2014
21207,5,0.33,2014
21209,24,0.36,2014
21211,19,0.37,2014
21213,2,0.06,2014
21215,7,0.3,2014
21217,9,0.38,2014
21219,2,0.12,2014
21221,3,0.1,2014
21223,1,0.39,2014
21225,5,0.46,2014
21227,90,0.36,2014
21229,4,0.7,2014
21231,3,0.24,2014
21235,20,0.32,2014
21237,1,0.29,2014
21239,10,0.37,2014
22001,8,0.04,2014
22003,2,0.72,2014
22005,39,0.4,2014
22007,3,0.17,2014
22009,6,0.26,2014
22011,6,0.51,2014
22013,1,-0.75,2014
22015,28,0.33,2014
22017,84,0.3,2014
22019,36,0.33,2014
22021,16,0.22,2014
22025,1,1.21,2014
22029,2,0.24,2014
22031,3,0.38,2014
22033,235,0.38,2014
22035,3,0.07,2014
22039,2,0.34,2014
22041,2,-0.11,2014
22045,4,0.54,2014
22047,13,0.22,2014
22051,105,0.34,2014
22053,2,0.1,2014
22055,63,0.37,2014
22057,7,0.51,2014
22059,5,0.31,2014
22061,58,0.43,2014
22063,18,0.53,2014
22065,1,-0.32,2014
22067,1,0.07,2014
22069,30,0.26,2014
22071,460,0.26,2014
22073,20,0.25,2014
22075,4,0.44,2014
22077,1,0.36,2014
22079,13,0.51,2014
22085,2,-0.25,2014
22087,7,0.34,2014
22089,4,-0.08,2014
22093,2,0.2,2014
22095,4,-0.04,2014
22097,7,-0.28,2014
22099,3,0.36,2014
22101,1,0.69,2014
22103,79,0.45,2014
22105,20,0.39,2014
22107,1,0.86,2014
22109,5,0.63,2014
22111,5,0.43,2014
22113,5,0.64,2014
22115,7,0.38,2014
22117,3,0.17,2014
22119,1,0.27,2014
22121,9,0.43,2014
22127,1,0.13,2014
23001,26,0.42,2014
23003,10,0.44,2014
23005,300,0.34,2014
23007,15,0.37,2014
23009,24,0.32,2014
23011,52,0.35,2014
23013,10,0.25,2014
23015,13,0.26,2014
23017,14,0.38,2014
23019,75,0.26,2014
23021,4,0.66,2014
23023,19,0.4,2014
23025,25,0.31,2014
23027,6,0.13,2014
23029,8,0.3,2014
23031,113,0.3,2014
24001,95,0.22,2014
24003,419,0.33,2014
24005,656,0.27,2014
24009,41,0.34,2014
24011,10,0.45,2014
24013,91,0.34,2014
24015,28,0.46,2014
24017,84,0.29,2014
24019,30,0.22,2014
24021,219,0.33,2014
24025,107,0.35,2014
24027,436,0.29,2014
24029,31,0.36,2014
24031,1453,0.27,2014
24033,898,0.16,2014
24035,19,0.41,2014
24037,63,0.29,2014
24039,34,0.06,2014
24041,18,0.19,2014
24043,72,0.46,2014
24045,54,0.26,2014
24047,17,0.34,2014
24510,985,0.27,2014
25001,296,0.29,2014
25005,488,0.32,2014
25007,14,0.31,2014
25009,630,0.35,2014
25013,1007,0.31,2014
25017,3003,0.32,2014
25019,5,0.39,2014
25021,761,0.35,2014
25023,393,0.33,2014
25025,1632,0.28,2014
25027,633,0.33,2014
26003,2,0.7,2014
26005,28,0.47,2014
26007,8,0.5,2014
26009,14,0.22,2014
26011,2,0.21,2014
26013,1,0.25,2014
26015,14,0.43,2014
26017,55,0.54,2014
26019,10,0.31,2014
26021,64,0.22,2014
26023,6,0.49,2014
26025,96,0.34,2014
26027,17,0.12,2014
26029,7,0.36,2014
26031,3,0.57,2014
26033,5,0.45,2014
26035,3,0.48,2014
26037,23,0.33,2014
26039,1,-0.2,2014
26041,8,0.08,2014
26043,1,0.89,2014
26045,44,0.32,2014
26047,6,0.49,2014
26049,369,0.26,2014
26051,2,0.58,2014
26053,2,0.3,2014
26055,97,0.38,2014
26057,22,0.23,2014
26059,12,0.51,2014
26061,29,0.32,2014
26063,4,0.41,2014
26065,364,0.31,2014
26067,17,0.2,2014
26069,7,0.67,2014
26073,44,0.2,2014
26075,91,0.3,2014
26077,310,0.27,2014
26079,5,0.59,2014
26081,646,0.32,2014
26085,1,-0.4,2014
26087,20,0.34,2014
26089,6,0.45,2014
26091,52,0.33,2014
26093,117,0.37,2014
26095,1,0.18,2014
26097,5,0.38,2014
26099,235,0.32,2014
26101,6,0.3,2014
26103,47,0.35,2014
26105,6,0.37,2014
26107,51,0.35,2014
26109,4,0.26,2014
26111,125,0.3,2014
26113,4,0.4,2014
26115,118,0.39,2014
26117,16,0.45,2014
26119,2,0.76,2014
26121,154,0.35,2014
26123,11,0.48,2014
26125,1018,0.33,2014
26127,14,0.39,2014
26129,4,0.28,2014
26133,10,0.52,2014
26137,5,0.5,2014
26139,613,0.36,2014
26141,1,0.26,2014
26143,4,0.29,2014
26145,86,0.3,2014
26147,54,0.31,2014
26149,20,0.35,2014
26151,9,0.24,2014
26155,21,0.39,2014
26157,14,0.37,2014
26159,41,0.31,2014
26161,1078,0.3,2014
26163,935,0.26,2014
26165,20,0.38,2014
27001,1,0.56,2014
27003,271,0.4,2014
27005,12,0.31,2014
27007,9,0.65,2014
27009,13,0.43,2014
27011,2,0.06,2014
27013,69,0.35,2014
27015,9,0.24,2014
27017,24,0.31,2014
27019,50,0.4,2014
