fips,count,avgScore,year
23013,6,0.65,2016
23015,17,0.4,2016
23017,18,0.2,2016
23019,60,0.29,2016
23023,11,0.3,2016
23025,12,0.42,2016
23027,13,0.23,2016
23029,5,0.2,2016
23031,77,0.34,2016
24001,70,0.32,2016
24003,795,0.27,2016
24005,1165,0.24,2016
24009,100,0.32,2016
24011,23,0.32,2016
24013,155,0.33,2016
24015,82,0.3,2016
24017,157,0.2,2016
24019,23,0.2,2016
24021,318,0.3,2016
24023,6,0.74,2016
24025,262,0.31,2016
24027,603,0.27,2016
24029,33,0.18,2016
24031,2554,0.27,2016
24033,1148,0.07,2016
24035,82,0.37,2016
24037,82,0.37,2016
24039,3,0.47,2016
24041,37,0.22,2016
24043,117,0.32,2016
24045,95,0.31,2016
24047,29,0.37,2016
24510,1340,0.21,2016
25001,95,0.41,2016
25005,369,0.38,2016
25007,8,0.3,2016
25009,429,0.35,2016
25013,700,0.3,2016
25017,1913,0.33,2016
25019,1,0.43,2016
25021,508,0.33,2016
25023,337,0.4,2016
25025,951,0.25,2016
25027,648,0.35,2016
26001,2,0.16,2016
26003,4,0.33,2016
26005,68,0.38,2016
26007,16,0.39,2016
26009,9,0.74,2016
26011,3,0.15,2016
26013,3,0.45,2016
26015,35,0.29,2016
26017,81,0.29,2016
26019,3,0.32,2016
26021,123,0.31,2016
26023,9,0.27,2016
